"","GeneNames","value1","value2","log2.Fold_change.","log2.Fold_change..normalized","p.value","q.value.Benjamini.et.al..1995.","q.value.Storey.et.al..2003.","Signature.q.value.Benjamini.et.al..1995....0.05."
"144","g250",25557,43722,-0.774640900585689,-0.774640900585689,0,0,0,TRUE
"145","g251",15453,18955,-0.294691510613561,-0.294691510613561,0,0,0,TRUE
"146","g252",13,271,-4.38170932321278,-4.38170932321278,0,0,0,TRUE
"147","g253",4434,6730,-0.601997734630373,-0.601997734630373,0,0,0,TRUE
"148","g258",2309,3582,-0.633497164211846,-0.633497164211846,0,0,0,TRUE
"149","g259",4091,8340,-1.02759384644398,-1.02759384644398,0,0,0,TRUE
"150","g260",774,1636,-1.07976727679734,-1.07976727679734,0,0,0,TRUE
"151","g264",13999,29397,-1.07034515992659,-1.07034515992659,0,0,0,TRUE
"152","g268",250,23,3.44222232860507,3.44222232860507,0,0,0,TRUE
"153","g269",446,1124,-1.33352642030062,-1.33352642030062,0,0,0,TRUE
"154","g272",6386,3634,0.813354133335977,0.813354133335977,0,0,0,TRUE
"155","g275",217,457,-1.07449912261359,-1.07449912261359,0,0,0,TRUE
"156","g276",5820,12273,-1.07639688481356,-1.07639688481356,0,0,0,TRUE
"157","g278",252,546,-1.11547721741994,-1.11547721741994,0,0,0,TRUE
"158","g280",1646,780,1.07741830667202,1.07741830667202,0,0,0,TRUE
"159","g281",675,1569,-1.2168859450299,-1.2168859450299,0,0,0,TRUE
"160","g283",11913,7139,0.738742859609189,0.738742859609189,0,0,0,TRUE
"161","g284",340,1375,-2.01582496716168,-2.01582496716168,0,0,0,TRUE
"162","g285",1571,322,2.28655058717958,2.28655058717958,0,0,0,TRUE
"163","g286",6,3596,-9.22721480479329,-9.22721480479329,0,0,0,TRUE
"164","g287",11559,8929,0.372446076414105,0.372446076414105,0,0,0,TRUE
"165","g288",5181,7704,-0.572377119593378,-0.572377119593378,0,0,0,TRUE
"166","g289",5371,6938,-0.369329119130848,-0.369329119130848,0,0,0,TRUE
"167","g291",57,480,-3.07400058144378,-3.07400058144378,0,0,0,TRUE
"168","g292",11837,21355,-0.851270411061916,-0.851270411061916,0,0,0,TRUE
"169","g293",17825,30714,-0.784994335493925,-0.784994335493925,0,0,0,TRUE
"170","g294",80,2392,-4.90207357931074,-4.90207357931074,0,0,0,TRUE
"171","g297",73774,108825,-0.560825654826157,-0.560825654826157,0,0,0,TRUE
"172","g300",2582,3622,-0.488297545642977,-0.488297545642977,0,0,0,TRUE
"173","g303",46010,60016,-0.383399711670862,-0.383399711670862,0,0,0,TRUE
"174","g304",2846,4149,-0.543827995345168,-0.543827995345168,0,0,0,TRUE
"175","g305",2315,5067,-1.13011963537494,-1.13011963537494,0,0,0,TRUE
"176","g306",3169,5627,-0.828338303675324,-0.828338303675324,0,0,0,TRUE
"177","g307",5224,3540,0.561405536576071,0.561405536576071,0,0,0,TRUE
"178","g308",5035,15066,-1.58123275109851,-1.58123275109851,0,0,0,TRUE
"179","g309",647,2212,-1.7735137682422,-1.7735137682422,0,0,0,TRUE
"180","g310",60,227,-1.9196578916824,-1.9196578916824,0,0,0,TRUE
"181","g313",4230,7326,-0.792368037701248,-0.792368037701248,0,0,0,TRUE
"182","g314",62223,51118,0.283616562477803,0.283616562477803,0,0,0,TRUE
"183","g315",19447,22894,-0.235421935701615,-0.235421935701615,0,0,0,TRUE
"184","g316",553,1503,-1.44249362368166,-1.44249362368166,0,0,0,TRUE
"185","g319",2163,4086,-0.91765553877125,-0.91765553877125,0,0,0,TRUE
"186","g321",5794,8377,-0.531873988907657,-0.531873988907657,0,0,0,TRUE
"187","g322",30352,20650,0.555649802217307,0.555649802217307,0,0,0,TRUE
"188","g324",2585,6353,-1.29727373859849,-1.29727373859849,0,0,0,TRUE
"189","g325",29509,20077,0.555611320499199,0.555611320499199,0,0,0,TRUE
"190","g326",3619,5184,-0.518474610512085,-0.518474610512085,0,0,0,TRUE
"191","g331",1422,476,1.57888798631147,1.57888798631147,0,0,0,TRUE
"192","g332",2272,6472,-1.5102487729253,-1.5102487729253,0,0,0,TRUE
"193","g333",768,1203,-0.64745842645492,-0.64745842645492,0,0,0,TRUE
"194","g334",5557,9337,-0.748652842798553,-0.748652842798553,0,0,0,TRUE
"195","g335",6734,2643,1.34928729618608,1.34928729618608,0,0,0,TRUE
"196","g337",591,1696,-1.52090613438567,-1.52090613438567,0,0,0,TRUE
"197","g338",5268,7060,-0.422412837902028,-0.422412837902028,0,0,0,TRUE
"198","g339",2179,6433,-1.56182549223073,-1.56182549223073,0,0,0,TRUE
"199","g340",3982,9873,-1.309995306125,-1.309995306125,0,0,0,TRUE
"200","g341",2171,8412,-1.95408912411663,-1.95408912411663,0,0,0,TRUE
"201","g343",12251,15467,-0.336293881417312,-0.336293881417312,0,0,0,TRUE
"202","g348",1772,2481,-0.485543131337414,-0.485543131337414,0,0,0,TRUE
"203","g349",15465,34257,-1.1473919818993,-1.1473919818993,0,0,0,TRUE
"204","g353",20997,27579,-0.393386932561624,-0.393386932561624,0,0,0,TRUE
"205","g355",30699,53964,-0.813805628334455,-0.813805628334455,0,0,0,TRUE
"206","g356",31610,57605,-0.865813004934511,-0.865813004934511,0,0,0,TRUE
"207","g357",6748,8036,-0.252017590445725,-0.252017590445725,0,0,0,TRUE
"208","g358",1321,2409,-0.866803926991642,-0.866803926991642,0,0,0,TRUE
"209","g359",5143,7825,-0.605480598354886,-0.605480598354886,0,0,0,TRUE
"210","g360",641,17,5.2367177053684,5.2367177053684,0,0,0,TRUE
"211","g361",126,389,-1.62634642148628,-1.62634642148628,0,0,0,TRUE
"212","g362",18663,28114,-0.591107819810496,-0.591107819810496,0,0,0,TRUE
"213","g365",9179,13147,-0.518324736150957,-0.518324736150957,0,0,0,TRUE
"214","g366",262,670,-1.35459428380769,-1.35459428380769,0,0,0,TRUE
"215","g369",591,1456,-1.30078032002116,-1.30078032002116,0,0,0,TRUE
"216","g370",86,351,-2.02906246560246,-2.02906246560246,0,0,0,TRUE
"217","g371",4192,19259,-2.19982217296412,-2.19982217296412,0,0,0,TRUE
"218","g373",4886,38760,-2.98784280203519,-2.98784280203519,0,0,0,TRUE
"219","g376",1226,3247,-1.40514840559531,-1.40514840559531,0,0,0,TRUE
"220","g377",15254,20929,-0.456315775547528,-0.456315775547528,0,0,0,TRUE
"221","g378",44569,75240,-0.755459257469118,-0.755459257469118,0,0,0,TRUE
"222","g380",153,651,-2.08912589047298,-2.08912589047298,0,0,0,TRUE
"223","g382",1752,581,1.59239270619664,1.59239270619664,0,0,0,TRUE
"224","g384",469,25,4.22958792274065,4.22958792274065,0,0,0,TRUE
"225","g385",73,387,-2.40636519726439,-2.40636519726439,0,0,0,TRUE
"226","g391",4236,5319,-0.328452447627509,-0.328452447627509,0,0,0,TRUE
"227","g393",17510,14508,0.27133043335064,0.27133043335064,0,0,0,TRUE
"228","g396",6301,11190,-0.828557321548894,-0.828557321548894,0,0,0,TRUE
"229","g398",20737,32329,-0.640621686667952,-0.640621686667952,0,0,0,TRUE
"230","g399",87,0,NA,NA,0,0,0,TRUE
"231","g401",3316,5025,-0.599679589457903,-0.599679589457903,0,0,0,TRUE
"232","g402",210,762,-1.8594016698272,-1.8594016698272,0,0,0,TRUE
"233","g404",2803,4709,-0.748448978267033,-0.748448978267033,0,0,0,TRUE
"234","g405",9797,8315,0.236623776764292,0.236623776764292,0,0,0,TRUE
"235","g408",0,65,NA,NA,0,0,0,TRUE
"236","g409",10225,11949,-0.224789042368869,-0.224789042368869,0,0,0,TRUE
"237","g411",267,800,-1.58316025808717,-1.58316025808717,0,0,0,TRUE
"238","g412",2000,7210,-1.8499992594661,-1.8499992594661,0,0,0,TRUE
"239","g416",66368,128222,-0.950084112711842,-0.950084112711842,0,0,0,TRUE
"240","g417",4285,6981,-0.704138507126643,-0.704138507126643,0,0,0,TRUE
"241","g419",257,1028,-2,-2,0,0,0,TRUE
"242","g420",11792,45546,-1.94951592780639,-1.94951592780639,0,0,0,TRUE
"243","g421",39228,44992,-0.197784716584112,-0.197784716584112,0,0,0,TRUE
"244","g422",934,1482,-0.666050992596173,-0.666050992596173,0,0,0,TRUE
"245","g425",2682,3898,-0.539424853353415,-0.539424853353415,0,0,0,TRUE
"246","g426",16,232,-3.85798099512757,-3.85798099512757,0,0,0,TRUE
"247","g428",28637,24739,0.211093179530536,0.211093179530536,0,0,0,TRUE
"248","g430",4094,53,6.27137493246021,6.27137493246021,0,0,0,TRUE
"249","g431",875,451,0.956155583464311,0.956155583464311,0,0,0,TRUE
"250","g433",447,737,-0.721389787911752,-0.721389787911752,0,0,0,TRUE
"251","g434",762,89,3.09791375652692,3.09791375652692,0,0,0,TRUE
"252","g435",12,207,-4.10852445677817,-4.10852445677817,0,0,0,TRUE
"253","g436",10989,14385,-0.388505114196933,-0.388505114196933,0,0,0,TRUE
"254","g438",2940,4005,-0.445986087572345,-0.445986087572345,0,0,0,TRUE
"255","g439",127,740,-2.54269677374415,-2.54269677374415,0,0,0,TRUE
"256","g442",1916,3534,-0.883204478815436,-0.883204478815436,0,0,0,TRUE
"257","g443",3985,12732,-1.67580743275809,-1.67580743275809,0,0,0,TRUE
"258","g444",2604,6294,-1.27324773013279,-1.27324773013279,0,0,0,TRUE
"259","g445",1798,902,0.995193682259067,0.995193682259067,0,0,0,TRUE
"260","g446",8123,12824,-0.658761781112005,-0.658761781112005,0,0,0,TRUE
"261","g449",856,2591,-1.59782631377895,-1.59782631377895,0,0,0,TRUE
"262","g450",2676,1538,0.799022612679634,0.799022612679634,0,0,0,TRUE
"263","g454",3499,5454,-0.640372035675414,-0.640372035675414,0,0,0,TRUE
"264","g455",2046,599,1.77217823695654,1.77217823695654,0,0,0,TRUE
"265","g457",2246,3356,-0.579384788039222,-0.579384788039222,0,0,0,TRUE
"266","g459",3192,6100,-0.934348591115265,-0.934348591115265,0,0,0,TRUE
"267","g462",44,1472,-5.06413033741971,-5.06413033741971,0,0,0,TRUE
"268","g463",2054,3670,-0.83734388141238,-0.83734388141238,0,0,0,TRUE
"269","g464",5000,10778,-1.1080894918403,-1.1080894918403,0,0,0,TRUE
"270","g465",3299,8637,-1.38850151171966,-1.38850151171966,0,0,0,TRUE
"271","g469",20922,38505,-0.880025026686077,-0.880025026686077,0,0,0,TRUE
"272","g472",266,2793,-3.39231742277876,-3.39231742277876,0,0,0,TRUE
"273","g476",284,716,-1.33406865775958,-1.33406865775958,0,0,0,TRUE
"274","g478",1900,840,1.17753818555219,1.17753818555219,0,0,0,TRUE
"275","g479",2033,2667,-0.391607609706194,-0.391607609706194,0,0,0,TRUE
"276","g480",1729,7635,-2.14269028804193,-2.14269028804193,0,0,0,TRUE
"277","g481",667,283,1.2368847083527,1.2368847083527,0,0,0,TRUE
"278","g483",6,107,-4.15650448567999,-4.15650448567999,0,0,0,TRUE
"279","g484",8496,24932,-1.55314294660673,-1.55314294660673,0,0,0,TRUE
"280","g485",95,297,-1.64446351246982,-1.64446351246982,0,0,0,TRUE
"281","g487",1545,2200,-0.509896685620285,-0.509896685620285,0,0,0,TRUE
"282","g489",6651,7776,-0.225456948017317,-0.225456948017317,0,0,0,TRUE
"283","g490",6825,11358,-0.734807865730284,-0.734807865730284,0,0,0,TRUE
"284","g492",237,663,-1.48412181121433,-1.48412181121433,0,0,0,TRUE
"285","g493",3167,8207,-1.37373808593127,-1.37373808593127,0,0,0,TRUE
"286","g495",63846,87276,-0.450988745305471,-0.450988745305471,0,0,0,TRUE
"287","g496",19823,27283,-0.460826974203812,-0.460826974203812,0,0,0,TRUE
"288","g497",21586,39311,-0.864837134650726,-0.864837134650726,0,0,0,TRUE
"289","g498",926,1514,-0.709281106725497,-0.709281106725497,0,0,0,TRUE
"290","g499",283,1089,-1.94412999588502,-1.94412999588502,0,0,0,TRUE
"291","g500",13406,15004,-0.162468329154713,-0.162468329154713,0,0,0,TRUE
"292","g504",1218,1721,-0.498732964133872,-0.498732964133872,0,0,0,TRUE
"293","g507",834,331,1.33321616663745,1.33321616663745,0,0,0,TRUE
"294","g508",7,131,-4.22606807947985,-4.22606807947985,0,0,0,TRUE
"295","g509",33,198,-2.58496250072116,-2.58496250072116,0,0,0,TRUE
"296","g510",1648,3181,-0.948764129356295,-0.948764129356295,0,0,0,TRUE
"297","g511",3106,7774,-1.3235992779519,-1.3235992779519,0,0,0,TRUE
"298","g512",34035,55404,-0.702971028489667,-0.702971028489667,0,0,0,TRUE
"299","g513",17455,30605,-0.81012701125381,-0.81012701125381,0,0,0,TRUE
"300","g515",346,89,1.95889479667033,1.95889479667033,0,0,0,TRUE
"301","g516",291,775,-1.41317715725332,-1.41317715725332,0,0,0,TRUE
"302","g517",971,1503,-0.630301808497173,-0.630301808497173,0,0,0,TRUE
"303","g518",126,423,-1.74723392962003,-1.74723392962003,0,0,0,TRUE
"304","g520",14820,30368,-1.03500644982791,-1.03500644982791,0,0,0,TRUE
"305","g521",1672,4530,-1.43793620285271,-1.43793620285271,0,0,0,TRUE
"306","g522",2677,7442,-1.475073251485,-1.475073251485,0,0,0,TRUE
"307","g523",2743,462,2.56978986543222,2.56978986543222,0,0,0,TRUE
"308","g527",976,2661,-1.44701545745933,-1.44701545745933,0,0,0,TRUE
"309","g531",7416,13044,-0.814673197122934,-0.814673197122934,0,0,0,TRUE
"310","g532",15027,29086,-0.952767888601135,-0.952767888601135,0,0,0,TRUE
"311","g533",794,1816,-1.19355329014796,-1.19355329014796,0,0,0,TRUE
"312","g534",540,895,-0.728928275100786,-0.728928275100786,0,0,0,TRUE
"313","g535",978,3585,-1.87406674863703,-1.87406674863703,0,0,0,TRUE
"314","g537",2684,1976,0.441801724615505,0.441801724615505,0,0,0,TRUE
"315","g538",2505,5646,-1.17241852536712,-1.17241852536712,0,0,0,TRUE
"316","g541",30622,63634,-1.05522929953247,-1.05522929953247,0,0,0,TRUE
"317","g542",9285,12122,-0.384653932385671,-0.384653932385671,0,0,0,TRUE
"318","g544",13584,24776,-0.867034924121624,-0.867034924121624,0,0,0,TRUE
"319","g546",1030,1810,-0.813345359899987,-0.813345359899987,0,0,0,TRUE
"320","g549",22687,43817,-0.949624863492467,-0.949624863492467,0,0,0,TRUE
"321","g551",466,821,-0.817052267123525,-0.817052267123525,0,0,0,TRUE
"322","g553",383,773,-1.01312402199989,-1.01312402199989,0,0,0,TRUE
"323","g554",1096,4714,-2.10470396028964,-2.10470396028964,0,0,0,TRUE
"324","g555",47087,52172,-0.147946930971782,-0.147946930971782,0,0,0,TRUE
"325","g556",29219,23367,0.322434279853267,0.322434279853267,0,0,0,TRUE
"326","g558",2446,4326,-0.822609261434591,-0.822609261434591,0,0,0,TRUE
"327","g563",1427,2797,-0.970894919000429,-0.970894919000429,0,0,0,TRUE
"328","g564",206,565,-1.45560653011933,-1.45560653011933,0,0,0,TRUE
"329","g565",3003,3795,-0.337695410745679,-0.337695410745679,0,0,0,TRUE
"330","g566",11440,12862,-0.169027942473015,-0.169027942473015,0,0,0,TRUE
"331","g567",245,804,-1.71441375217636,-1.71441375217636,0,0,0,TRUE
"332","g569",555,303,0.873169977764517,0.873169977764517,0,0,0,TRUE
"333","g570",4730,8270,-0.806047145831879,-0.806047145831879,0,0,0,TRUE
"334","g571",2882,7986,-1.4704027364583,-1.4704027364583,0,0,0,TRUE
"335","g572",4166,12312,-1.56333039228756,-1.56333039228756,0,0,0,TRUE
"336","g575",5110,6141,-0.265150311919584,-0.265150311919584,0,0,0,TRUE
"337","g576",450,889,-0.982258417612732,-0.982258417612732,0,0,0,TRUE
"338","g580",460,794,-0.787505146198582,-0.787505146198582,0,0,0,TRUE
"339","g582",54,180,-1.73696559416621,-1.73696559416621,0,0,0,TRUE
"340","g583",149,393,-1.39921698179645,-1.39921698179645,0,0,0,TRUE
"341","g585",11438,4752,1.26722806940252,1.26722806940252,0,0,0,TRUE
"342","g589",678,346,0.970513235499618,0.970513235499618,0,0,0,TRUE
"343","g590",3632,6971,-0.940601424993938,-0.940601424993938,0,0,0,TRUE
"344","g591",13591,15385,-0.178872832896234,-0.178872832896234,0,0,0,TRUE
"345","g593",97,671,-2.79025611401306,-2.79025611401306,0,0,0,TRUE
"346","g594",241,1115,-2.2099386585777,-2.2099386585777,0,0,0,TRUE
